User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Jonathan Davies","Carmen Hughes",Nurse,"2020-07-20 08:34:26",689,Outgoing,37
"Jonathan Davies","Karen Richardson",Carer,"2020-07-13 05:05:17",101,Incoming,75
"Jonathan Davies","Claire Cook",Nurse,"2020-08-19 06:48:12",225,Incoming,27
"Jonathan Davies","Andy Bailey",Carer,"2020-06-30 05:04:59",255,Outgoing,2
"Jonathan Davies","Beth Reid",Carer,"2020-07-01 03:21:55",172,Outgoing,99
"Jonathan Davies","Laura Richardson",Nurse,"2020-07-25 10:27:21",132,Outgoing,82
"Jonathan Davies","Amelia Lee",Nurse,"2020-07-09 09:34:32",794,Outgoing,23
"Jonathan Davies","Ryan Murphy",Carer,"2020-08-19 01:23:30",826,Incoming,35
"Jonathan Davies","Henry Jackson",Nurse,"2020-07-07 05:48:55",642,Outgoing,1
"Jonathan Davies","Ben Hall",Carer,"2020-07-21 02:01:01",691,Incoming,66
"Jonathan Davies","Dylan Green",Nurse,"2020-07-09 08:04:50",574,Outgoing,27
"Jonathan Davies","Colin Hunter",Carer,"2020-08-06 10:48:34",328,Outgoing,1
"Jonathan Davies","Keeley Cooper",Carer,"2020-08-17 07:52:44",747,Incoming,35
"Jonathan Davies","Isaac Bennett",Carer,"2020-07-01 01:08:45",749,Incoming,13
"Jonathan Davies","Dylan Green",Nurse,"2020-07-17 09:21:30",999,Incoming,85
"Jonathan Davies","Karen Chapman",Nurse,"2020-07-22 03:29:43",564,Incoming,0
"Jonathan Davies","Yvonne Edwards",Nurse,"2020-07-16 04:20:47",378,Outgoing,10
"Jonathan Davies","Andrew Walker",Carer,"2020-07-31 03:45:26",162,Incoming,0
"Jonathan Davies","Ryan Murphy",Carer,"2020-08-23 04:15:34",787,Outgoing,60
"Jonathan Davies","Natalie Hall",Nurse,"2020-07-20 04:25:14",158,Outgoing,75
"Jonathan Davies","Dave Clark",Nurse,"2020-07-11 06:18:34",590,Incoming,99
"Jonathan Davies","Paul Fox",Nurse,"2020-07-22 04:41:08",912,Incoming,97
"Jonathan Davies","Joel Simpson",Nurse,"2020-07-01 08:16:33",973,Outgoing,16
"Jonathan Davies","Andrew Walker",Carer,"2020-07-03 09:13:55",299,Incoming,46
"Jonathan Davies","Callum Richards",Carer,"2020-08-19 05:50:19",936,Incoming,35
"Jonathan Davies","Adam Edwards",Nurse,"2020-06-25 08:37:14",113,Incoming,92
"Jonathan Davies","Samantha James",Carer,"2020-07-19 05:26:43",778,Incoming,61
"Jonathan Davies","Faye King",Carer,"2020-08-19 07:06:57",784,Incoming,97
"Jonathan Davies","Sarah Lewis",Carer,"2020-07-13 07:24:32",272,Outgoing,56
"Jonathan Davies","Isaac Bennett",Carer,"2020-08-09 06:26:54",695,Outgoing,27
"Jonathan Davies","Danielle Price",Carer,"2020-08-07 04:32:19",996,Incoming,65
"Jonathan Davies","Samantha James",Carer,"2020-07-25 06:54:57",766,Outgoing,25
"Jonathan Davies","Rebecca Wood",Carer,"2020-08-15 03:00:33",823,Outgoing,74
"Jonathan Davies","Ross Hunter",Nurse,"2020-06-28 05:32:45",440,Outgoing,71
"Jonathan Davies","Henry Jackson",Nurse,"2020-06-27 03:53:19",419,Incoming,27
"Jonathan Davies","Callum Richards",Carer,"2020-08-10 03:26:33",350,Outgoing,96
"Jonathan Davies","Steve Adams",Nurse,"2020-06-30 02:05:43",720,Incoming,75
"Jonathan Davies","Carlie Martin",Nurse,"2020-07-16 03:08:33",233,Outgoing,16
"Jonathan Davies","Amy Taylor",Carer,"2020-07-03 10:31:39",611,Incoming,83
"Jonathan Davies","Claire Cook",Nurse,"2020-08-17 06:39:35",264,Outgoing,82
"Jonathan Davies","Keeley Cooper",Carer,"2020-06-25 02:33:55",877,Outgoing,14
"Jonathan Davies","Ben Hall",Carer,"2020-08-07 01:14:00",182,Incoming,69
"Jonathan Davies","Freya Davis",Nurse,"2020-07-17 11:08:44",899,Incoming,80
"Jonathan Davies","Ashley Carter",Nurse,"2020-06-26 04:42:15",650,Incoming,19
"Jonathan Davies","Ian Taylor",Nurse,"2020-07-05 08:48:09",396,Incoming,29
"Jonathan Davies","Melissa Moore",Nurse,"2020-07-31 12:34:11",162,Outgoing,37
"Jonathan Davies","Quentin Richards",Carer,"2020-08-02 08:52:27",678,Outgoing,46
"Jonathan Davies","Andy Bailey",Carer,"2020-08-01 04:01:14",258,Outgoing,54
"Jonathan Davies","Ian Taylor",Nurse,"2020-06-27 08:21:34",773,Incoming,84
"Jonathan Davies","Samuel Gray",Nurse,"2020-07-25 06:06:09",373,Incoming,58
"Jonathan Davies","Dave Clark",Nurse,"2020-06-29 05:33:33",468,Outgoing,64
"Jonathan Davies","Yvonne Knight",Nurse,"2020-08-12 05:14:35",894,Outgoing,96
"Jonathan Davies","Danielle Price",Carer,"2020-07-01 03:03:52",435,Outgoing,60
"Jonathan Davies","Elizabeth King",Nurse,"2020-08-01 09:11:16",880,Outgoing,77
"Jonathan Davies","Yvonne Edwards",Nurse,"2020-07-18 01:06:47",105,Outgoing,43
"Jonathan Davies","Beth Reid",Carer,"2020-07-02 02:44:51",104,Incoming,23
"Jonathan Davies","Emma Wilkinson",Carer,"2020-07-12 01:45:34",362,Outgoing,50
"Jonathan Davies","Joseph Clark",Carer,"2020-07-19 01:20:25",213,Outgoing,97
"Jonathan Davies","Zach Hunt",Carer,"2020-07-30 08:47:52",407,Outgoing,85
"Jonathan Davies","Ashley Carter",Nurse,"2020-08-10 03:42:01",170,Incoming,59
"Jonathan Davies","Harry Mason",Nurse,"2020-08-08 04:17:44",951,Outgoing,69
"Jonathan Davies","Faye King",Carer,"2020-07-18 10:08:47",756,Incoming,74
"Jonathan Davies","Elizabeth King",Nurse,"2020-08-16 03:50:21",641,Outgoing,10
"Jonathan Davies","Jonathan Richards",Nurse,"2020-07-22 08:43:08",819,Outgoing,38
"Jonathan Davies","Hannah Kelly",Nurse,"2020-07-08 02:39:04",955,Outgoing,12
"Jonathan Davies","Luke Holmes",Nurse,"2020-06-26 10:17:03",832,Incoming,57
"Jonathan Davies","Candice Matthews",Nurse,"2020-08-04 11:25:04",987,Incoming,0
"Jonathan Davies","Lucas Harris",Carer,"2020-07-12 06:33:38",187,Incoming,1
"Jonathan Davies","Andy Bailey",Carer,"2020-08-19 04:54:22",317,Incoming,92
"Jonathan Davies","Shannon Ward",Carer,"2020-06-26 05:03:52",393,Outgoing,73
"Jonathan Davies","Nicole Allen",Carer,"2020-07-31 08:12:31",120,Incoming,76
"Jonathan Davies","Yvonne Knight",Nurse,"2020-08-07 03:08:48",149,Incoming,8
"Jonathan Davies","Tim Brown",Carer,"2020-07-03 01:07:36",424,Outgoing,72
"Jonathan Davies","Eleanor Knight",Carer,"2020-07-18 07:55:42",439,Outgoing,94
"Jonathan Davies","Laura Richardson",Nurse,"2020-07-25 04:27:41",259,Incoming,7
"Jonathan Davies","Laura Richardson",Nurse,"2020-08-24 02:21:42",952,Outgoing,63
"Jonathan Davies","Sally Lee",Nurse,"2020-07-28 06:05:38",112,Outgoing,25
"Jonathan Davies","Henry Robinson",Carer,"2020-07-25 12:54:36",682,Outgoing,98
"Jonathan Davies","Sarah Lewis",Carer,"2020-08-13 01:16:49",177,Outgoing,47
"Jonathan Davies","Leanne Cox",Carer,"2020-08-23 10:06:50",4269,Incoming,87
"Jonathan Davies","Claire Cook",Nurse,"2020-08-22 12:18:49",5787,Outgoing,3
"Jonathan Davies","John Hall",Carer,"2020-08-23 05:36:59",2657,Incoming,75
"Jonathan Davies","Holly Lee",Nurse,"2020-08-19 11:57:19",6929,Outgoing,11
"Jonathan Davies","Amy Taylor",Carer,"2020-08-17 07:41:07",426,Outgoing,94
"Jonathan Davies","Wendy King",Carer,"2020-08-26 03:51:50",8442,Incoming,13
"Jonathan Davies","Ashley Carter",Nurse,"2020-08-21 03:56:54",2788,Incoming,4
"Jonathan Davies","Lily Anderson",Carer,"2020-08-20 04:39:38",7393,Incoming,9
"Jonathan Davies","Isobel Powell",Carer,"2020-08-23 10:11:48",6305,Incoming,89
"Jonathan Davies","Callum Richards",Carer,"2020-08-17 09:54:28",2952,Incoming,99
"Jonathan Davies","Emma Wilkinson",Carer,"2020-08-25 01:18:43",9219,Outgoing,99
"Jonathan Davies","Callum Richards",Carer,"2020-08-18 12:56:17",5850,Outgoing,25
"Jonathan Davies","Gavin Cox",Nurse,"2020-08-23 04:18:41",5470,Incoming,80
"Jonathan Davies","Eileen Murphy",Carer,"2020-08-24 07:46:41",6002,Outgoing,23
"Jonathan Davies","Luke Holmes",Nurse,"2020-08-20 03:09:05",8650,Incoming,48
"Jonathan Davies","Dave Clark",Nurse,"2020-08-21 02:38:03",5328,Incoming,47
"Jonathan Davies","Candice Matthews",Nurse,"2020-08-18 01:33:10",8499,Outgoing,43
"Jonathan Davies","Eileen Murphy",Carer,"2020-08-18 11:43:13",4886,Outgoing,26
"Jonathan Davies","Joel Simpson",Nurse,"2020-08-23 07:14:21",8060,Outgoing,15
"Jonathan Davies","Julia Mitchell",Carer,"2020-08-22 01:51:45",2243,Incoming,72
"Jonathan Davies","Finley Owen",Carer,"2020-08-24 02:01:38",674,Outgoing,74
"Jonathan Davies","Carmen Graham",Nurse,"2020-08-23 04:01:27",1750,Outgoing,0
"Jonathan Davies","Sophia Rogers",Carer,"2020-08-23 07:26:26",8869,Outgoing,2
"Jonathan Davies","Holly Lee",Nurse,"2020-08-25 12:33:15",1789,Incoming,13
"Jonathan Davies","Ashley Carter",Nurse,"2020-08-26 01:01:08",5026,Incoming,19
"Jonathan Davies","Steve Adams",Nurse,"2020-08-17 09:18:50",9686,Outgoing,2
"Jonathan Davies","Sophia Rogers",Carer,"2020-08-20 10:21:36",3612,Outgoing,61
"Jonathan Davies","Leanne Cox",Carer,"2020-08-17 09:56:58",3382,Outgoing,42
"Jonathan Davies","Steve Rose",Nurse,"2020-08-26 01:23:45",6990,Incoming,13
"Jonathan Davies","Cameron Williams",Nurse,"2020-08-22 11:27:08",9802,Outgoing,54
"Jonathan Davies","Danielle Price",Carer,"2020-08-21 06:06:37",6173,Outgoing,79
"Jonathan Davies","Karen Chapman",Nurse,"2020-08-18 01:02:37",4007,Outgoing,90
"Jonathan Davies","Luke Holmes",Nurse,"2020-08-21 01:25:49",8354,Outgoing,18
"Olivia Rose","Claire Cook",Nurse,"2020-07-03 01:04:37",477,Incoming,52
"Olivia Rose","Rebecca Wood",Carer,"2020-07-08 04:35:57",188,Outgoing,2
"Olivia Rose","Finley Owen",Carer,"2020-08-23 07:28:42",437,Outgoing,34
"Olivia Rose","Layla Anderson",Carer,"2020-08-08 04:08:49",953,Outgoing,68
"Olivia Rose","Lucas Harris",Carer,"2020-07-01 07:00:49",719,Outgoing,65
"Olivia Rose","Cameron Williams",Nurse,"2020-07-18 12:52:07",766,Incoming,67
"Olivia Rose","Laura Richardson",Nurse,"2020-07-24 03:55:34",856,Outgoing,42
"Olivia Rose","Stefan Lewis",Carer,"2020-08-11 07:32:32",425,Incoming,60
"Olivia Rose","Quentin Richards",Carer,"2020-08-02 02:27:38",387,Incoming,23
"Olivia Rose","Harry Mason",Nurse,"2020-08-19 03:34:27",558,Incoming,62
"Olivia Rose","Gavin Cox",Nurse,"2020-08-14 02:58:22",869,Outgoing,99
"Olivia Rose","Carmen Hughes",Nurse,"2020-07-21 03:56:39",441,Incoming,16
"Olivia Rose","Stephen Hughes",Carer,"2020-07-25 06:27:39",805,Outgoing,47
"Olivia Rose","Karen Richardson",Carer,"2020-07-14 01:51:12",426,Incoming,23
"Olivia Rose","Paul Bell",Nurse,"2020-07-10 03:03:36",166,Incoming,97
"Olivia Rose","Kevin Allen",Nurse,"2020-08-08 04:30:14",404,Outgoing,18
"Olivia Rose","Nicole Allen",Carer,"2020-08-14 12:29:16",987,Outgoing,31
"Olivia Rose","Dominic Walker",Carer,"2020-06-27 08:23:31",360,Incoming,85
"Olivia Rose","Henry Jackson",Nurse,"2020-07-17 06:52:26",272,Incoming,18
"Olivia Rose","Carole Kelly",Carer,"2020-07-17 07:00:17",683,Outgoing,46
"Olivia Rose","Kevin Allen",Nurse,"2020-07-09 10:26:15",992,Incoming,31
"Olivia Rose","Natalie Hall",Nurse,"2020-07-16 10:02:10",109,Incoming,53
"Olivia Rose","Sophia Rogers",Carer,"2020-08-09 07:16:06",281,Outgoing,28
"Olivia Rose","Jayden Anderson",Carer,"2020-08-23 08:25:12",407,Outgoing,17
"Olivia Rose","Elizabeth King",Nurse,"2020-07-01 02:36:28",375,Outgoing,19
"Olivia Rose","Isobel Powell",Carer,"2020-07-04 02:05:31",896,Incoming,11
"Olivia Rose","Claire Cook",Nurse,"2020-07-19 10:07:22",650,Outgoing,100
"Olivia Rose","Alexander Roberts",Nurse,"2020-08-13 07:55:00",148,Incoming,97
"Olivia Rose","Lindsay Davies",Nurse,"2020-07-26 11:45:39",321,Outgoing,23
"Olivia Rose","Wendy King",Carer,"2020-07-16 10:49:16",788,Outgoing,58
"Olivia Rose","Faye King",Carer,"2020-08-01 12:18:52",780,Incoming,46
"Olivia Rose","Ian Taylor",Nurse,"2020-07-18 08:51:06",251,Incoming,74
"Olivia Rose","Mia Saunders",Nurse,"2020-07-02 05:53:19",874,Incoming,67
"Olivia Rose","Alexander Roberts",Nurse,"2020-07-30 06:03:21",906,Incoming,84
"Olivia Rose","Layla Anderson",Carer,"2020-08-10 11:41:34",303,Outgoing,30
"Olivia Rose","Mia Saunders",Nurse,"2020-07-17 08:45:32",456,Incoming,94
"Olivia Rose","Dominic Walker",Carer,"2020-08-15 06:00:56",908,Outgoing,40
"Olivia Rose","John Brown",Carer,"2020-07-20 02:12:48",454,Incoming,60
"Olivia Rose","Melissa Moore",Nurse,"2020-06-30 08:40:11",835,Outgoing,72
"Olivia Rose","Tanya Hill",Carer,"2020-07-24 09:35:09",404,Incoming,49
"Olivia Rose","Wendy King",Carer,"2020-07-01 01:49:10",181,Incoming,44
"Olivia Rose","Stephen Wood",Nurse,"2020-08-04 10:51:07",356,Incoming,30
"Olivia Rose","Dominic Walker",Carer,"2020-08-16 06:14:46",646,Incoming,95
"Olivia Rose","Holly Lee",Nurse,"2020-07-04 04:07:47",389,Incoming,64
"Olivia Rose","Yvonne Edwards",Nurse,"2020-07-02 02:41:52",563,Incoming,61
"Olivia Rose","Stephen Wood",Nurse,"2020-08-06 09:03:58",752,Outgoing,53
"Olivia Rose","Finley Butler",Nurse,"2020-07-17 04:50:53",129,Outgoing,43
"Olivia Rose","Holly Lee",Nurse,"2020-06-27 06:15:26",796,Incoming,29
"Olivia Rose","Isaac Bennett",Carer,"2020-06-27 06:39:54",400,Outgoing,36
"Olivia Rose","Freya Davis",Nurse,"2020-08-02 04:20:30",496,Outgoing,16
"Olivia Rose","Emily Moore",Nurse,"2020-08-22 10:28:03",681,Incoming,29
"Olivia Rose","Yvonne Edwards",Nurse,"2020-07-04 06:47:34",633,Outgoing,30
"Olivia Rose","Alexander Roberts",Nurse,"2020-08-23 12:51:31",926,Outgoing,70
"Olivia Rose","Samantha James",Carer,"2020-07-19 05:53:48",384,Incoming,76
"Olivia Rose","Stephen Hughes",Carer,"2020-07-29 04:37:44",807,Outgoing,30
"Olivia Rose","Scarlett Russell",Nurse,"2020-08-23 01:09:38",904,Outgoing,0
"Olivia Rose","Sophia Rogers",Carer,"2020-08-04 05:26:35",434,Outgoing,97
"Olivia Rose","Sally Lee",Nurse,"2020-07-26 07:35:33",847,Incoming,15
"Olivia Rose","Eleanor Knight",Carer,"2020-08-21 10:18:05",608,Outgoing,32
"Olivia Rose","Carlie Martin",Nurse,"2020-08-22 01:16:45",490,Incoming,36
"Olivia Rose","Carmen Graham",Nurse,"2020-08-18 07:08:21",321,Incoming,28
"Olivia Rose","Lindsay Davies",Nurse,"2020-08-19 01:22:13",656,Outgoing,9
"Olivia Rose","Ben Hall",Carer,"2020-08-10 08:21:52",680,Outgoing,35
"Olivia Rose","Paul Fox",Nurse,"2020-07-04 04:50:42",515,Incoming,72
"Olivia Rose","Ben Hall",Carer,"2020-08-15 02:40:37",869,Outgoing,51
"Olivia Rose","Yvonne Edwards",Nurse,"2020-08-19 11:48:25",685,Incoming,4
"Olivia Rose","Carlie Reid",Carer,"2020-07-29 03:08:44",846,Incoming,19
"Olivia Rose","Carole Kelly",Carer,"2020-08-21 06:09:06",101,Outgoing,12
"Olivia Rose","Karen Richardson",Carer,"2020-07-15 10:45:52",794,Incoming,8
"Olivia Rose","Ryan Murphy",Carer,"2020-08-18 01:26:59",348,Incoming,63
"Olivia Rose","Lindsay Davies",Nurse,"2020-07-05 09:52:16",891,Outgoing,15
"Olivia Rose","Steve Rose",Nurse,"2020-07-29 04:09:27",951,Outgoing,65
"Olivia Rose","Dylan Green",Nurse,"2020-08-16 05:30:17",374,Incoming,99
"Olivia Rose","Lucas Harris",Carer,"2020-07-16 11:26:30",781,Outgoing,46
"Olivia Rose","Samantha James",Carer,"2020-07-18 08:38:10",256,Incoming,3
"Olivia Rose","John Brown",Carer,"2020-08-02 09:21:42",751,Outgoing,38
"Olivia Rose","Tim Brown",Carer,"2020-08-15 11:46:05",578,Incoming,98
"Olivia Rose","Henry Jackson",Nurse,"2020-07-16 12:42:20",318,Outgoing,77
"Olivia Rose","John Brown",Carer,"2020-07-13 02:19:10",819,Outgoing,81
"Olivia Rose","Samantha James",Carer,"2020-06-29 06:35:33",485,Outgoing,52
"Olivia Rose","Stefan Lewis",Carer,"2020-07-10 02:57:03",853,Outgoing,43
"Olivia Rose","Tina Robertson",Nurse,"2020-08-15 12:47:19",397,Incoming,73
"Olivia Rose","Tina Robertson",Nurse,"2020-06-29 11:46:22",994,Incoming,44
"Olivia Rose","Isaac Bennett",Carer,"2020-06-29 01:40:52",882,Outgoing,22
"Olivia Rose","John Brown",Carer,"2020-07-24 12:33:55",698,Outgoing,44
"Olivia Rose","Dylan Green",Nurse,"2020-07-21 08:48:17",737,Outgoing,52
"Olivia Rose","Jonathan Richards",Nurse,"2020-07-21 08:25:57",451,Outgoing,0
"Olivia Rose","Patricia Shaw",Carer,"2020-08-12 06:46:21",407,Outgoing,72
"Olivia Rose","Carlie Martin",Nurse,"2020-07-28 04:10:48",193,Incoming,46
"Olivia Rose","Shannon Ward",Carer,"2020-07-22 12:01:33",443,Incoming,39
"Olivia Rose","Joseph Clark",Carer,"2020-07-09 03:05:45",908,Outgoing,71
"Olivia Rose","Summer Marshall",Carer,"2020-08-09 06:18:08",829,Outgoing,4
"Olivia Rose","Eileen Murphy",Carer,"2020-06-24 11:11:46",298,Incoming,78
"Olivia Rose","Holly Lee",Nurse,"2020-06-25 07:06:42",450,Incoming,76
"Olivia Rose","Jayden Anderson",Carer,"2020-07-03 05:47:13",141,Incoming,38
"Olivia Rose","Helena Knight",Carer,"2020-08-14 03:00:50",518,Incoming,68
"Olivia Rose","Carmen Hughes",Nurse,"2020-07-06 09:52:44",916,Incoming,72
"Olivia Rose","Isaac Bennett",Carer,"2020-08-03 11:27:50",481,Incoming,79
"Olivia Rose","Shannon Ward",Carer,"2020-07-18 04:10:54",824,Incoming,81
"Olivia Rose","Freya Davis",Nurse,"2020-07-31 10:44:28",420,Incoming,30
"Olivia Rose","Eileen Murphy",Carer,"2020-07-04 03:09:03",140,Outgoing,93
"Olivia Rose","Karen Richardson",Carer,"2020-07-16 03:57:38",274,Incoming,1
"Olivia Rose","Carole Kelly",Carer,"2020-08-07 03:38:40",956,Outgoing,51
"Olivia Rose","Colin Hunter",Carer,"2020-07-22 05:09:18",865,Outgoing,27
"Olivia Rose","Carole Kelly",Carer,"2020-07-24 01:49:29",518,Incoming,34
"Olivia Rose","Sophia Rogers",Carer,"2020-06-30 02:47:27",272,Outgoing,39
"Olivia Rose","Wendy King",Carer,"2020-08-18 08:41:40",681,Outgoing,100
"Olivia Rose","Jayden Anderson",Carer,"2020-06-28 03:38:25",126,Outgoing,1
"Olivia Rose","Wendy King",Carer,"2020-07-06 01:34:04",883,Outgoing,24
"Olivia Rose","Stefan Lewis",Carer,"2020-08-24 08:09:18",140,Outgoing,91
"Olivia Rose","Leanne Cox",Carer,"2020-08-09 05:51:05",586,Incoming,18
"Olivia Rose","Finley Butler",Nurse,"2020-07-03 11:44:05",116,Incoming,45
"Olivia Rose","Andrew Walker",Carer,"2020-08-19 08:46:06",291,Outgoing,83
"Olivia Rose","Karen Richardson",Carer,"2020-07-04 01:48:05",743,Outgoing,68
"Olivia Rose","Keeley Cooper",Carer,"2020-06-29 08:48:49",765,Outgoing,58
"Olivia Rose","Helena Knight",Carer,"2020-07-05 09:03:30",801,Outgoing,11
"Olivia Rose","Tanya Hill",Carer,"2020-06-30 01:08:27",904,Incoming,90
"Olivia Rose","Callum Richards",Carer,"2020-07-18 11:11:08",296,Incoming,57
"Olivia Rose","Henry Jackson",Nurse,"2020-08-12 12:09:17",980,Incoming,64
"Olivia Rose","Lucas Harris",Carer,"2020-07-14 03:00:52",404,Outgoing,63
"Olivia Rose","Paul Bell",Nurse,"2020-08-03 10:42:30",117,Incoming,87
"Olivia Rose","Elizabeth King",Nurse,"2020-08-07 10:09:30",616,Incoming,36
"Olivia Rose","Kelly Harris",Carer,"2020-07-29 12:17:42",255,Outgoing,52
"Olivia Rose","Samantha James",Carer,"2020-07-24 03:30:20",829,Incoming,2
"Olivia Rose","Helena Knight",Carer,"2020-07-27 05:27:24",620,Incoming,19
"Olivia Rose","Beth Reid",Carer,"2020-08-07 02:34:27",125,Outgoing,90
"Olivia Rose","Henry Jackson",Nurse,"2020-07-01 09:41:04",583,Outgoing,19
"Olivia Rose","Paul Bell",Nurse,"2020-07-09 07:21:23",986,Outgoing,41
"Olivia Rose","Leanne Cox",Carer,"2020-08-01 11:01:37",912,Incoming,27
"Olivia Rose","Joel Simpson",Nurse,"2020-08-16 05:36:59",981,Incoming,18
"Olivia Rose","Samuel Gray",Nurse,"2020-07-29 07:53:35",912,Incoming,26
"Olivia Rose","Lindsay Shaw",Nurse,"2020-08-03 10:57:14",864,Outgoing,30
"Olivia Rose","Eileen Murphy",Carer,"2020-06-26 11:55:14",461,Outgoing,75
"Olivia Rose","Yvonne Edwards",Nurse,"2020-08-12 02:38:15",465,Outgoing,8
"Olivia Rose","John Hall",Carer,"2020-06-30 11:02:41",421,Outgoing,33
"Olivia Rose","Hannah Kelly",Nurse,"2020-07-11 04:59:14",249,Incoming,36
"Olivia Rose","Beth Reid",Carer,"2020-08-13 07:10:06",293,Outgoing,3
"Olivia Rose","Faye King",Carer,"2020-07-04 05:04:34",763,Outgoing,72
"Olivia Rose","Kevin Allen",Nurse,"2020-07-10 02:15:29",333,Outgoing,95
"Olivia Rose","Gavin Cox",Nurse,"2020-08-07 03:57:18",728,Outgoing,67
"Olivia Rose","Mia Saunders",Nurse,"2020-06-26 09:22:41",960,Incoming,35
"Olivia Rose","Julia Mitchell",Carer,"2020-07-26 08:34:48",343,Incoming,30
"Olivia Rose","Colin Hunter",Carer,"2020-08-09 09:31:55",194,Incoming,47
"Olivia Rose","Holly Lee",Nurse,"2020-08-10 12:35:41",349,Incoming,36
"Olivia Rose","Callum Richards",Carer,"2020-08-03 01:12:31",843,Incoming,21
"Olivia Rose","Summer Marshall",Carer,"2020-07-06 06:09:38",852,Incoming,60
"Olivia Rose","Alexander Roberts",Nurse,"2020-08-12 02:59:12",800,Outgoing,65
"Olivia Rose","Eileen Murphy",Carer,"2020-07-11 09:14:21",765,Incoming,76
"Olivia Rose","Summer Marshall",Carer,"2020-07-30 11:37:54",130,Outgoing,46
"Olivia Rose","Dylan Green",Nurse,"2020-08-18 03:37:47",587,Outgoing,65
"Olivia Rose","Freya Davis",Nurse,"2020-07-12 07:02:49",539,Outgoing,32
"Olivia Rose","Freya Davis",Nurse,"2020-07-14 10:44:31",698,Incoming,87
"Olivia Rose","Melissa Moore",Nurse,"2020-07-11 09:27:06",211,Outgoing,94
"Olivia Rose","Finley Owen",Carer,"2020-08-16 12:50:03",661,Outgoing,23
"Olivia Rose","Karen Richardson",Carer,"2020-08-19 05:48:35",163,Outgoing,98
"Olivia Rose","Claire Cook",Nurse,"2020-07-12 09:06:14",244,Incoming,42
"Olivia Rose","Eleanor Knight",Carer,"2020-08-08 09:14:15",954,Outgoing,68
"Olivia Rose","Leanne Cox",Carer,"2020-07-04 05:44:36",316,Outgoing,67
"Olivia Rose","Steve Adams",Nurse,"2020-06-25 07:19:27",653,Outgoing,4
"Olivia Rose","Jonathan Richards",Nurse,"2020-07-28 02:46:37",281,Outgoing,89
"Olivia Rose","Ian Taylor",Nurse,"2020-08-03 09:57:12",628,Outgoing,75
"Olivia Rose","Samuel Gray",Nurse,"2020-08-22 07:47:49",7992,Outgoing,87
"Olivia Rose","Mia Saunders",Nurse,"2020-08-25 09:33:53",6858,Incoming,98
"Olivia Rose","Lindsay Davies",Nurse,"2020-08-19 12:25:45",7192,Incoming,85
"Olivia Rose","Elizabeth King",Nurse,"2020-08-18 04:39:10",4564,Outgoing,9
"Olivia Rose","Zach Hunt",Carer,"2020-08-22 04:01:16",3722,Incoming,34
"Olivia Rose","Wendy King",Carer,"2020-08-18 10:36:27",497,Outgoing,32
"Olivia Rose","John Hall",Carer,"2020-08-23 08:17:20",6750,Incoming,2
"Olivia Rose","Cameron Williams",Nurse,"2020-08-24 07:42:30",6388,Outgoing,0
"Olivia Rose","Cameron Williams",Nurse,"2020-08-20 01:36:16",1922,Outgoing,82
"Olivia Rose","Keeley Cooper",Carer,"2020-08-18 08:26:55",3635,Outgoing,38
"Olivia Rose","Finley Butler",Nurse,"2020-08-19 02:07:36",8505,Incoming,81
"Olivia Rose","Joel Simpson",Nurse,"2020-08-21 06:36:00",5329,Incoming,23
"Olivia Rose","Isaac Bennett",Carer,"2020-08-20 07:47:24",3126,Outgoing,12
"Olivia Rose","Lindsay Shaw",Nurse,"2020-08-19 05:04:06",7952,Outgoing,92
"Olivia Rose","Eleanor Knight",Carer,"2020-08-17 10:21:44",7791,Incoming,70
"Olivia Rose","Alexander Roberts",Nurse,"2020-08-25 01:28:48",6105,Incoming,62
